Document_ID,Source,Publication_Year,Page_Number,Chunk_ID,Language,Chunk_Text
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,75,Nigeria_MPCDSR_2022.pdf_75_1,English,"e.  Data sharing/reporting - All data must be shared monthly at the Facility, Bi-monthly at the 
State and quarterly at the National 
f.  Data  use  –  Actionable  data  use  should  be  a  continuous  exercise  for  informed  decision 
making 
3. Each  State  and  the  FCT  is  expected  to  process  and  pass  their  MPCDSR  Bill  for  the 
enactment of extant laws, if this has not already been done.  
When tracked, the indicators should reveal:  
i. 
whether one or more of the steps in the MPCDSR process is or not reaching expected 
targets; and 
ii. 
whether the pattern of prevailing maternal, perinatal and child mortalities, are improving 
or not. 
 
16.2. 
INDICATORS AND TARGETS 
The important indicators and targets in MPCDSR are shown in Table 1. 
 
Table 16.1: Monitoring Indicators and Targets in MPCDSR 
S/N 
Indicators 
Target 
1 
% of Maternal/ Perinatal / Child death that is a notifiable event. 
100% 
2 
% of the National Maternal, Perinatal and Child death review committee meetings held annually.  100% 
3 
% of States Maternal / Perinatal/ Child mortality reports that are published annually. 
100% 
4 
%  of  National/States/Facilities/Communities  with  Maternal,  P"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,75,Nigeria_MPCDSR_2022.pdf_75_2,English,"tee meetings held annually.  100% 
3 
% of States Maternal / Perinatal/ Child mortality reports that are published annually. 
100% 
4 
%  of  National/States/Facilities/Communities  with  Maternal,  Perinatal  &  Child  death  review 
committees 
100% 
5 
% of Maternal, Perinatal and Child deaths notified within 24 hours at facility level monthly. 
>90% 
6 
% of Community Maternal, Perinatal and Child deaths are notified within 48 hours. 
>80% 
7 
% of Community Maternal, Perinatal and Child deaths with „zero report‟ monthly 
100% 
8 
% of Health facilityies with evidence of review committee meeting consistently in preceding 
 3 months 
100% 
9 
% of Health facilityies reviews that include recommendation 
100% 
10 
% of Health facility committee recommendations that are implemented 
80% 
11 
% of Verbal autopsies conducted for suspected maternal deaths 
80% 
12 
% of notified Maternal deaths that are reviewed by CBMPCDSR 
90% 
13 
% of community reviews that include recommendations 
100% 
14 
% of community reviews recommendations that are implemented 
80% 
15 
% of reviews that included community participation and feedback 
100% 
16 
% of Committees with MNC quality-of-care recomm"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,75,Nigeria_MPCDSR_2022.pdf_75_3,English,"0% 
14 
% of community reviews recommendations that are implemented 
80% 
15 
% of reviews that included community participation and feedback 
100% 
16 
% of Committees with MNC quality-of-care recommendations 
100% 
17 
% of committee recommendations that are implemented  
 
Immediate: <3 months 
 
Short term: 3 months to 6 months 
100%"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,76,Nigeria_MPCDSR_2022.pdf_76_1,English," 
Long term: After 6 months 
18 
% of data entry reporting rate (Completeness) 
100% 
 
In addition to instituting ongoing monitoring of indicators that provide a quick snapshot review 
of  whether  the  MPCDSR  system  is  improving  or  not,  a  more  detailed  periodic  evaluation  is 
valuable and necessary.: Since the main purpose of MPCDSR is to lead to actions that reduce 
maternal,  perinatal  and  child  deaths,  such  periodic  evaluation  should  include  the  quality  of 
information collated, and the acceptability, timeliness, and data quality of the MPCDSR scheme. 
 
16.3. 
RESEARCH IN MPCDSR 
The Federal Ministry of Health is the custodian of every data generated on MPCDSR, 
including the e-platform. Therefore, data generated from MPCDSR activities are intended for 
analysis, publication, for research to generate evidences for decision making in planning and 
budgeting, and for conference presentations at local and international forums.  
 
16.4. 
THE PROCESS OF ACCESSING MPCDSR DATA FOR RESEARCH 
PURPOSE 
The following are the requirements for accessing and using MPCDSR data for conducting any 
research. 
• 
Approval from National Health Research Ethics Committ"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,76,Nigeria_MPCDSR_2022.pdf_76_2,English,"ESSING MPCDSR DATA FOR RESEARCH 
PURPOSE 
The following are the requirements for accessing and using MPCDSR data for conducting any 
research. 
• 
Approval from National Health Research Ethics Committee (NHREC). 
• 
Application to the Honourable Minister of Health for access to the MPCDSR Data, 
accompanied with the NHREC approval. 
• 
Upon completion of the research, a copy of the research findings should be submitted to 
the office of the Honourable Minister of Health prior to publication. 
• 
Acknowledgement of the Nigerian MPCDSR team must be included in the publication. 
 
 
17. LEGISLATION ON MPCDSR 
For the MPCDSR to become institutionalized in Nigeria, it is pertinent that appropriate enabling 
laws be enacted by the National and State Legislative Assemblies. Following the passage of the"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,77,Nigeria_MPCDSR_2022.pdf_77_1,English,"MPCDSR Bill by the National Assembly, it is envisaged that it will be accented to by  the Mr 
President. The highlights of the Federal legislation are as follows: 
i. MPCDSR processes and information cannot be used for litigation processes. In the event of 
recourse  to  litigation  by  relatives  of  a  deceased  mother,  child  or  newborn,  information 
required must be sourced from outside the MPCDSR process, even when a death inquiry is 
undertaken. 
ii. Maternal,  Perinatal  and Child  deaths  are  notifiable  medical  conditions  that  should  be 
promptly reported to the Disease Surveillance Information Officer. 
iii. On account of the confidentiality of the MPCDSR processes, Health workers and Committee 
members should preserve the identity of deceased, relatives and facilities. 
iv. 
Enforcement  of  “No  name,  No  Blame”  is  exclusive  to  the  MPCDSR  process,  in  order  to 
ensure  full  participation  and  disclosure  by  all  health  workers.  In  the  event  that  a  punitive 
measure is deemed necessary, another committee other than that of the MPCDSR should be 
set up to investigate the matter.  
v. 
All  states  are  encouraged  to  adapt/adopt  the  above"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,77,Nigeria_MPCDSR_2022.pdf_77_2,English,"a  punitive 
measure is deemed necessary, another committee other than that of the MPCDSR should be 
set up to investigate the matter.  
v. 
All  states  are  encouraged  to  adapt/adopt  the  above  laws  in  accordance  to  with  their  local 
contexts. This should include promotion of Maternal, Perinatal and Child death reporting as 
embedded 
in 
the 
IDSR 
list."
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,78,Nigeria_MPCDSR_2022.pdf_78_1,English,"18. INTEGRATION, SUSTAINABILITY AND CAPACITY BUILDING 
 
18.1. 
INTEGRATION AND SUSTAINABILITY 
To achieve effective integration, quality of care gaps must be identified during death audit and 
included  in  quality  improvement  plan  at  all  levels  of  implementation  for  appropriate  action 
(Response).  
The ultimate means of capturing information on all deaths, including: Maternal, Perinatal and 
Child deaths, should be the main focus of the Civil Registration and Vital Statistics (CRVS) as 
it  exists  in  the  developed  countries  and  is  in  its  early  stage  here.  The  MPCDSR  activities 
should strengthen the CRVS system in the country, through the well-established engagement 
with  the  National  Population  Commission  (NPC).  In  this  regard,  copies  of  the  MPCDSR 
reports should be sent to the NPC to facilitate the transition, especially when uploading through 
DHIS 2/NOQA platforms.  
The  existing  operational  structure  of  NPC  is  one  Vital/Civil  registration  officer  per  ward, 
resident in the ward, provides the necessary framework, capacity and guidance to complement 
community  surveillance  of  Maternal,  Perinatal  and  Child  deaths  for"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,78,Nigeria_MPCDSR_2022.pdf_78_2,English,"gistration  officer  per  ward, 
resident in the ward, provides the necessary framework, capacity and guidance to complement 
community  surveillance  of  Maternal,  Perinatal  and  Child  deaths  for  compliance  with  all  the 
relevant policies. It should now support the establishment and implementation of an effective 
MPCDSR that seamlessly link the National Health Management Information System (NHMIS) 
to the CRVS in a single continuum between the Federal, States, LGAs, Wards and 
Communities. 
 
The MPCDSR and MNCH QoC committees will be integrated and harmonised across all levels 
of  governance  and  healthcare  (National,  States,  LGAs,  Facilities  and  communities).  At  the 
National level, the steering committee shall be headed by the HMH while the Commissioner of 
Health shall head the committee at the State level. There will be 3 RMNCAEH+N 
subcommittees namely: Technical/Quality, Advocacy and M&E across all levels, which will be 
headed by the Committee Chairman. A Secretary will be appointed to assist the Chairman in 
each  sub-committee.  The  secretariat  shall  be  domiciled  in  the  office  of  the  Director,  Family 
Health Department at both National and S"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,78,Nigeria_MPCDSR_2022.pdf_78_3,English,"cretary will be appointed to assist the Chairman in 
each  sub-committee.  The  secretariat  shall  be  domiciled  in  the  office  of  the  Director,  Family 
Health Department at both National and State levels.  
At Primary Health Care Level, the Executive Director will oversee MPCDSR and MNCH QoC 
activities  within  as  Chair  National  PHC  Sub  Committee  with  Chairman  National  Population 
Commission  Shall Co-Chair.  The  PM  NEMCHIC  shall  be  the  secretary.  The  MPDCSR  will 
domiciled  in  the  M&E  working  group  while  the  MNCH  QoC  will  domicile  in  the  Service"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,79,Nigeria_MPCDSR_2022.pdf_79_1,English,"Delivery Working Group the State PHC Sub -committee will be headed by Executive Secretary 
while  the  National  Population  State  Coordinator  will  be  the  Co-Chair.  He  will  oversee  the 
MPCDSR and QoC team activities through the Focal Persons.  The State PM SEMCHIC shall 
serve  as  the  secretary.  There  will  be  3  subcommittees  namely:  SEMCHIC  Advocacy  and 
Communication  Working  Group,  SEMCHIC  M&E  Working  group  and  SEMCHIC  Service 
Delivery Working Group. 
National MPCDSR e-platform is the data capturing tool for MPCDSR in Nigeria. The hub is 
domiciled in the Galaxy backbone that works with the Department of Information 
Communication and Technology (ICT) in conjunction with the Department of Family Health 
Federal Ministry of Health. ICT Department shall be responsible for the system administration 
while  the  Department  of  Family  Health  will  be  responsible  for  the  technical  deliverables 
arising from the functionality of the platform. The platform will be inter-operable with DHIS2. 
The  funding  of  MPCDSR  e-platform  will  be  supported  with  the  budgetary  allocation,  at  all 
level of health care in line with MPDSR bill. 
MPCDSR"
